RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
395091,"Shelbyville, TN",436,82400,85100,85000,92300,87500,86400,80800,83100,83900,83200,81500,78300,77400,81900,86400,92700,92300,91000,87500,85400,92500,92800,92600,81300,81400,85400,89100,87900,78600,78400,71800,74700,74000,81900,91900,95000,92800,84800,81400,78200,79600,79600,77900,76200,80400,89900,90600,82300,79900,81400,86000,83300,82400,77600,76100,69900,72300,76500,85900,83500,87900,86800,97800,93700,90400,85600,84200,85900,86300,88300,89800,93300,95200,95000,92800,92100,96200,99500,101500,101200,100600,100800,100500,99100,100100,101400,103900,109300,112200,115000,110200,104200,106800,108400,113300,115000,112400,117000,114200,116500,120700,120900,127200,126400,129700,127600,127800,125100,126800,129000,134400,139300,138300,143200,143800,147600,146300,156800,159300,160900,150800,148600,151400,152300,149900,146600,153300,158600,158100,148800,149700,154000,159000,159000,158900,163900,167400,
753904,"Marion, NC",437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107100,121700,118200,120800,126200,117800,133800,129700,148600,140100,134800,146400,154700,157900,130400,123500,122400,123700,118200,122400,117500,117900,118000,120300,118700,118100,121500,135100,140500,152600,156000,155300,151300,144200,145900,166100,171100,171000,144700,136800,141400,151200,164800,165800,
394785,"Lewisburg, PA",438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138700,141300,142700,156700,140700,141400,125300,145600,142600,150800,151200,159100,160900,150000,147800,148000,157200,162300,166100,167200,168700,165400,169600,164500,168700,165900,155700,155100,161300,175100,175200,175200,181800,176200,168700,167900,169100,172100,170500,172400,173500,169400,176100,172100,173500,161700,164300,170800,162700,168800,158300,177900,166200,174500,168800,168200,172600,184900
395008,"Pullman, WA",439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244200,242700,234000,209000,202500,221300,223700,232600,223200,223800,235000,243500,248300,224800,223500,225500,241300,234700,239100,254200,253900,256300,244700,252500,249300,251800,255100,260000,249500,234900,239900,252500,259000,252100,252900,268700,256900
394379,"Bemidji, MN",440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107100,108000,97800,109800,114500,113300,116300,114000,106300,114500,119800,125900,122400,129300,134200,138100,124000,118500,103000,112800,117400,133600,117600,113600,107100,131700,140300,137200,132400,127800,129200,104900,96700,100900,123600,128600,110000,96700,100400,117800,125600,125500,129300,133800,126300,113000,111300,99900,107600,102900,112800,109300,114300,125100,132100,136300,139100,137700,140600,147100,150100,154100,149100,158700,152400,150400,147700,145500,153300,154500,149900,136300,134300,141200,137900,131900,133300,136500,130000,126000,134500,146500,135700,142600,124600,141400,142600,164500,165000,153100,144800,132000,130700,139900,145700,151300,153400,156100,161400,160600,159400,
394887,"Mount Sterling, KY",441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98500,94900,106200,115300,121700,114800,110200,109400,109600,108500,110600,100200,106100,100500,111700,109300,108300,108900,102800,100900,96700,100700,102600,106900,111000,119200,122700,123200,117500,110600,111900,110200,116100,94900,105000,104600,120900,121100,110900,109200,101500,118800,123400,129100,131700,134300,131100,125200,123900,138500,142600,150600,149200
394954,"Pahrump, NV",442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000,151000,150000,148400,146700,143600,141400,142200,138400,140400,142000,150400,156000,162000,169900,171100,165100,159100,158100,167500,169400,173800,173800,164700,163300,165800,183600,193400,196400,188800,177300,188400,204200,225400,212300,203400,196100,198200,203700,212700,232000,237700,241700,240200,247100,249800,244200,228800
753865,"Bardstown, KY",443,97700,102600,104700,107100,104700,107900,107800,111700,104200,102200,104100,109000,97300,94800,103000,117500,119300,112700,108000,104600,97100,98200,102600,104600,102000,106000,116300,116400,120200,113300,108100,101700,96700,109900,109800,114900,108400,98700,94700,98500,105800,116200,118100,117900,115100,109800,116500,116600,125100,125600,122100,115800,118700,120100,122700,109700,108400,111200,116100,120200,118600,118700,120200,118700,120000,116400,129300,130900,132000,114300,114600,103200,105600,96500,99300,102900,112000,121200,113500,106300,114500,121800,124100,121700,122400,130500,128800,132100,130400,131800,140900,139000,135200,124600,125800,125600,126800,127900,141700,142800,145200,142100,144500,146900,141800,145100,148700,155600,154000,152000,143800,141900,136100,137700,140900,149000,153400,154300,152800,148200,146100,147200,150100,148100,148400,147900,155900,157600,164000,162700,160500,149300,144000,148300,155400,155300,153900,
394500,"Cornelia, GA",444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87900,91700,97400,100200,88400,86700,85600,96500,93700,94700,93000,91700,85000,80300,83800,90300,95800,91700,87200,91600,98200,102500,95100,95100,101600,108600,109400,102700,93100,87400,88300,97300,106000,114700,112700,111200,114700,122500,121500,112700,107700,109500,113900,119700,121200,119300,121100,124500,124800,119500,119000,122900,126500,124500,125000,118600,116200,123500,130600,135200,128200,126400,131500,138200,142300,147400,142300,138600,132900,131500,136400,140600,143900,139800,137500,142800,149200,155300,157300,161100,159200,157200,155600,152100,150000,150000,153300,163700,167900,169900,160600,158000,159500,167400,170500,170700,165600,164100,166300,
394384,"Big Rapids, MI",445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70300,75500,77700,82500,78700,77100,62900,68800,67500,78100,71700,71100,78400,77000,78700,76600,80600,79400,80500,79900,75600,74500,76600,82900,95100,92900,94100,82400,87400,87800,89500,88500,87800,95800,99800,106300,103200,108000,109700,109900,107600,109000,101300,99900,97200,95800,95300,96700,107400,107600,102200,97300,91800,97700,100800,114900,119800,123300,121600,117500,114800,113600,103700,109800,106900,122300,107700,99000,86200,93800,108200,114000,117200,
394895,"Muscatine, IA",446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111900,118200,115200,126100,138900,142900,146000,132500,137200,130600,127300,116200,118900,112800,116500,113400,127800,136000,136200,131300,126200,126000,121300,128500,128300,126500,125900,113400,126300,130900,149300,143600,130000,135600,
394319,"Alma, MI",447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52400,55700,59200,66700,70400,75300,60000,60300,47500,47300,42800,49300,55400,52200,58100,57200,61700,60300,63100,62500,60400,64300,64400,69600,66700,70100,68400,66500,64100,60600,59500,58100,62600,67100,71100,71200,73000,71000,69900,74600,77900,80500,79400,72100,76300,73300,81700,79200,81400,89900,90300,94500,79500,70900,72700,83300,94200,85800,88300,88100,96300,92300,89300,85600,83700,71400,69400,70700,82000,84800,83600,82800,74100,85100,91700,100000,93200,,,,,,,
394548,"Durant, OK",448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111200,117200,119200,125300,123600,118900,107300,101100,96400,105500,106700,114000,105800,106900,100600,105900,105700,113000,117600,120300,121100,107000,109200,103200,108800,111900,123100,119000,107900,104300,114100,111500,110100,107400,119300,113100,130900,115000,124100,105600,119700,114300,112700,113400,116500,117600,118000,127000,140700,134600,126600,120000,127900,124400,123600,128600,135100,125100,130900,132100,140700,132900,144800,137900,138700,128600
395228,"Willmar, MN",449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131900,138500,141900,140400,148400,148600,145800,138200,136000,142000,139200,142000,138900,132700,130400,120800,120500,122200,127000,131000,134300,141900,141100,136000,120100,119700,123300,128500,130100,125800,121100,119100,118200,122700,127900,134600,134900,149500,150600,170400,153700,156300,143600,142200,139500,137700,139100,139000,145900,150200,153000,152300,154500,152600,144300,147300,142600,146600,138700,152100,
394349,"Auburn, IN",450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116900,117200,117200,121100,120900,125600,108100,118500,111300,126800,124100,126800,126600,120500,119800,117700,121400,119300,123400,119000,121000,116700,119400,123100,122300,121700,120900,125000,128500,127200,127500,126800,129800,126300,131300,123800,126700,117300,123600,130400,140300,132900,128700,121100,127700,127000,130000,129000,129800,131000
394961,"Paragould, AR",451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102500,96900,96700,95600,107100,114300,117200,114000,117600,116000,113500,98000,98800,94000,94300,93900,103700,100800,100600,92400,95100,83900,83400,89800,103800,106500,107000,99700,98500,95800,97000,103900,109200,116200,122900,113500,104000,97100,101600,105800,101300,94400,98600,111000,121700,116600,122500,131400,135400,124700,117900,
395230,"Wilmington, OH",452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95600,104900,116800,105700,94500,85900,90300,91200,98800,94600,105500,107500,106000,102800,104300,109700,102400,100100,105000,115500,119200,123300,126400,127300,125400,119400,108100,105300,106600,112600,122300,127400,136700,135200,132200,
394779,"Lawrenceburg, TN",453,67800,63000,57700,58600,60300,63600,66000,65400,67300,62200,55500,53700,57400,62300,62500,56000,60000,62200,68900,68800,69700,73200,81100,82100,77500,72400,68700,75800,75900,75700,72000,63300,65700,60100,62800,67300,71300,73500,66000,62200,61000,63500,73400,72000,71000,58100,57300,59400,67100,72300,73800,73100,69400,64100,66100,69900,80000,77300,84000,73900,74400,67700,71100,70500,68100,74400,76700,82700,77900,81800,85400,89800,84800,75400,72000,71400,74800,71500,69200,70400,81700,85100,82400,70500,71100,70100,73600,71800,76000,81000,87500,83500,82800,76300,81000,78900,82000,84400,87300,89300,92100,92300,93500,98100,100200,100200,91600,95700,93800,101300,101400,111900,108600,99100,90700,84800,88100,88300,95400,98000,99100,100800,95400,94000,91400,93000,104600,108300,118200,105500,106000,97400,102000,104300,111600,112000,109800,104100
394891,"Mountain Home, AR",454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117600,113500,111800,114300,121500,123500,121600,120700,118300,122500,122200,126400,124400,122200,118500,117800,120100,119200,124000,130900,140700,136100,127400,120500,127800,139900,144600,136600,126900,131600
394448,"Cedartown, GA",455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94700,90600,87800,88500,89100,87600,91900,89000,87700,93000,99300,99400,84400,80400,80500,84000,97600,101800,112400,120500,115700,109800,85800,97100,86400,90200,
394876,"Montrose, CO",456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156200,160200,165000,175300,167000,170200,170100,170900,164300,156500,157700,159900,169600,174600,170500,169100,168700,168000,162200,162900,173000,193100,195400,198000,200800,196300,196800,180600,188000,188500,194400,194400,191100,191800,198800,200500,201100,194100,198500,201800,213400,211400,213600,207700,216300,215000,210000,211000,208100,213800,212600,210300,210700,209600,216400,227200,224900,229700,227200,228600,230100,231500,231800,235500,234700,247500,244700,245900,246600,247400,253300,249400,252400,243300,241900,247500,249400,254400
394567,"Ellensburg, WA",457,222400,239400,244000,237900,234200,215400,222100,222100,211000,217800,215800,247500,223900,224200,207400,211100,212500,217600,225800,223800,224400,228400,219600,222800,218000,229800,224700,219800,230200,238700,244400,240200,211900,222800,198800,215200,188300,203100,200000,206900,203100,195100,190500,192700,190500,192300,169900,167000,159700,164200,180900,188900,196000,191200,196000,192700,201400,207100,197800,189200,200200,215600,228900,210300,216700,212500,217300,210300,212600,211200,216100,218700,217200,210200,202300,197300,201100,216800,220600,226300,208700,213800,226100,234800,242600,238800,232600,233300,252700,254600,245800,224300,227000,257600,257600,258200,224200,223100,221100,236800,250500,256400,253400,243700,240700,247000,248600,256700,254300,263000,264500,267000,265600,265700,279100,291000,305700,297700,286000,278300,284700,303800,315400,320600,311000,303100,301100,304900,310500,313800,303700,297200,296200,312400,334500,338200,351100,367900
394449,"Celina, OH",458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114700,118900,116500,117700,100400,104800,105200,110900,109200,113800,109700,112800,113400,113600,116200,109100,116100,124700,126400,126300,125500,134900,132000,133200,140900,142500,135900,127700,147900,147400,142000,117500,127800,120300,127800,108700,110300,98300,98000,94600,93800,97900,104900,105600,108300,111900,112100,118800,111500,116000,111300,118900,116700,112300,106300,112300,115500,119000,124300,128300,122100,128700,141600,136200,134100,124900,146900,138000,134600,125200,133200,136500,136700,132800,136400,144300,149000,144200,141100,137100,132900,139400,139900
394627,"Garden City, KS",459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158300,156500,162500,169500,172000,167700,162100,150200,147000,154400,161200,162200,147500,150400,157400,167000,168300,164600,168800,171600,173800,165100,160900,164200,166800,177500,165400,165800,157100,161800,159100,156000,158400,168400,161800,166200,156800,165800,157700,174000,176300,184400,170700
395158,"Tifton, GA",460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99200,98800,95500,105900,98900,104600,107200,108600,106900,104200,99400,101800,103500,111000,105700,105900,99200,102500,108300,122600,126200,123100,120600,121200,123100,126000,126300,126000,125900,125400,116300,106600,103400,112800,118900,120500,116100,102900,106800,111300,122200,124200,113200,113700,108400,120800,122000,117400,115800,114100,118300,116800,115800,121500,119900,125900,120200,120400,116900,120500,110700,107100,103600,124800,131000,127900,119800,118400,114100,114000,116900,126000,134300,135800,134000,135800,134400,134000,122500,120500,128000,139500,146900,142800,130100,124700,109600,123900,110500,133800,115100,126500,
395178,"Urbana, OH",461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87400,81100,75000,77900,78400,75000,73200,75500,86000,84400,82900,82500,91900,85100,90400,87400,96200,85400,83400,93300,95900,92100,79500,81800,86700,85700,87400,89700,91500,92000,94000,96200,103300,102300,101700,108100,107500,107700,87000,88400,85300,94500,94700,95500,94900,94100,108300,111900,114500,96300,94200,93500,106300,106700,107800,103600,104200,95700,104900,102200,116400,109600,112400,113800,110000,110900,107200,114000,113200,112600,114000,126100,131000,121200,114800,110100,125600,119800,111800,112500,119700,136100,127000,123600,112800,119700,120400,126100,123800,127400,122600,125200,131100,140400,138900,132900,121900,122000,111200,133200,128500,
394934,"Okeechobee, FL",462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73900,79900,74200,76000,82900,84400,81300,73400,75700,72400,71500,69100,68600,68400,68100,80500,86600,84300,77600,70900,75500,74300,77700,80500,83100,86400,85800,82100,82200,83100,86100,84900,82800,85900,108900,110900,111000,89200,110900,114800,118000,104200,96300,106500,111800,124400,122400,120700,123100,111600,115700,117100,130400,134900,135700,135500,128200,134800,136600,140500,145100,135700,142100,159800,166100,162400,127100,131200,129400,129600,123600,129900,141900,148200,150200,159800,152400,
394845,"McMinnville, TN",463,56100,56900,63900,64200,61900,62400,65700,67000,66100,64700,63500,57500,64900,67000,69600,63100,59800,57700,57800,61200,62000,64400,63900,60500,59000,59300,68900,65500,64500,64900,66100,67000,64000,69400,73200,65100,64400,57500,62200,57900,61600,64200,65200,63400,61700,60700,65500,66600,71900,77400,74600,69400,62900,69300,69400,69400,68800,76800,78000,71100,62200,62600,70700,72500,74700,71800,73600,70200,71600,72800,75200,80200,78200,76500,72100,80800,78500,73200,65500,71700,76800,81400,78100,73100,71900,71300,72200,71000,74500,81200,79300,72700,69400,67700,70800,71500,75300,81400,83800,81600,79100,83100,94100,100900,99500,97200,93600,97500,100200,98500,100200,98100,95300,91900,93800,95800,97700,96900,95400,100000,104400,105600,97200,94900,100700,108600,113400,114700,117800,112600,105500,88600,93200,100500,118100,116100,124400,
394383,"Berlin, NH",464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,91600,94300,111400,116300,123400,105800,108600,107800,111700,100900,96900,87100,87400,99800,102100,101500,92100,97300,90600,96000,82200,92200,86400,91200,84700,92700,97200,99600,100300,106400,100000,91200,82300,88800,102700,109300,111100,98300,104800,107200,108500,101000,104900,106400,112800,101000,89800,83000,87100,92500,90600,93900,97500,101300,112400,126200,131700,125100,119800,122700,123800,100700,102100,95000,118200,103300,108900,98500,107300,110600,129300,143200,140000,128100,109600,112700,107000,110700,117800,117600,109000,93300,99900,111100,118400,118400,126700,
394354,"Austin, MN",465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87200,89000,91200,101000,92800,87400,82500,84400,95000,94500,96800,87800,90900,93600,110000,112500,112900,105900,99400,99800,93200,97500,103700,102900,100200,87500,86500,85300,99000,102400,105800,87500,87000,88900,95800,97100,102300,107400,110900,104300,110400,110600,108200,98800,104200,
394476,"Clewiston, FL",466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100100,101500,102600,99400,102200,102600,107600,105300,109100,109200,110300,123600,128300,143100,130000,130100,127100,137300,135600,125100,113600,119600,137500,142100,156300,139000,149300,124600,131700,128200,138600,150000,141600,138800,118000,115500,121800
394526,"Defiance, OH",467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000,90000,92000,102400,101100,98700,99500,102800,104200,93700,92800,93500,92600,92100,89400,91400,89900,91400,89200,87500,87600,100600,102200,101400,90600,90700,90600,101000,103000,111600,104700,104800,100600,100200,95200,97000,106600,108800,107100,93900,94400,96100,100700,93200,90300,85600,93900,91800,101500,101100,103300,95800,
395072,"Scottsbluff, NE",468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96900,99900,99700,80900,89800,92700,101100,105200,110300,113200,136300,136500,138400,115900,115800,108600,95800,95300,93800,102100,101400,105400,105500,110000,115400,119900,125800,112800,109400,104500,113700,111100,108400,115700,124200,119800,124600,113300,120300,116300,122700,119600,118000,119800,120800,115500,103400,97500,97700,110500,111400,114500,110900,116200,119100,127400,131800,125900,116300,116800,115900,120900,112700,110500,112700,116000,120100,113200,107900,103300,107500,115600,114700,111700,114400,126000,127500,120400,115900,116800,122300,138000,142000,143800,135500,117300,112100,103600,121100,126300,129000,128500,133400,150700,159100,163400,144400,135900,121000,122500,123300,131300,131900,133600
395176,"Union City, TN",469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58200,64400,70800,71700,64900,56600,62100,64200,68900,77600,86000,81600,73600,64300,68600,53100,58500,57800,66300,65500,63200,62600,60600,61500,61500,64300,69600,75600,77000,77500,80900,82500,85100,91300,95000,87000,69200,77800,86500,84500,72100,66600,78500,78600,
394550,"Dyersburg, TN",470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70300,78500,83700,89500,79800,75200,81300,77400,73300,67200,69000,76100,74400,78000,85800,84200,87500,78200,80400,80500,84400,86000,85100,83000,84400,82700,82800,77000,73500,76700,80000,74200,79000,78100,81900,74200,81600,84200,77600,76900,90800,104000,102700,91400,85700,80300,89500,86800,88400,78000,83200,84400,89400,95100,110800,113800,103500,105100,95500,96300,
394507,"Crawfordsville, IN",471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104500,107600,104900,105800,104900,110900,111900,113500,109400,122900,122800,121400,104400,104200,109500,103300,110700,106400,118100,121000,124000,130600,126300,126300,119100,111000,112500,114300,122900,125100,124200,120100,129400,133300,134900,124900,122300,128900,127500,
394554,"Easton, MD",472,,,,,,,,,,,,,,,,366000,366500,377500,375100,359700,349300,303800,312100,296900,315700,249900,232100,219700,241600,292700,294100,293300,274300,275800,260800,235100,227800,220800,220100,229000,223500,205900,218000,224500,253400,265800,288500,299500,300500,309500,291500,288400,286900,284700,271300,263600,284700,268500,271900,256900,268200,257200,265700,257300,261100,287400,288400,285300,248700,231800,256900,261600,281100,267800,266300,270900,293700,319400,317900,289000,255900,250000,243000,230700,227100,246100,261100,266200,249100,250800,279100,282700,285300,268500,268400,272100,266900,270300,271800,272600,290600,290700,285600,290400,314900,320300,295400,293900,300600,298700,267100,265500,282600,292800,302600,329500,339200,326800,296300,289000,292900,293700,291100,290600,277800,305800,302700,316700,294300,296700,287800,320700,321000,337100,306500,322100,335400,
394920,"North Platte, NE",473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119400,139500,150600,137800,115800,108200,115700,110400,109300,121800,121400,109400,110300,119500,140200,132500,115500,112700,119300,129600,133900,121600,118300,113400,121900,122700,120100,109900,113900,110900,109600,104300,110200,118500,132700,131600,130300,142200,143100,147600,114900,109500,110100,126500,121100,109900,109400,122000,134000,122900,122100,122700,140200,148800,154100,143400,134300,130100,132400,135000,131200,135400,153100,159300,151000,141900,135200,140100,132600,143300,138600,133500,122000,132700,130300,133200,141000,144800,143300,138600,147100,159100,163800,173500,164700,169500,156000,162600,149600,144400,149900,155800,163300,156200,
394881,"Moscow, ID",474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221200,219900,215800,206300,205800,198800,217300,224400,230800,202500,181200,189000,204600,227500,232500,247400,257200,251100,241500,230600,224600,241900,240600,237500,226800,227800,232300,230900,230600,245900,255900,259200,258100,254900,251900,254700,251800,262800,256500,269300,256500,253300,241400,242600,236900,246300,246800,253100,253400,272800,270800,
395046,"Safford, AZ",475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122100,124900,128700,129300,128300,124700,119800,113300,114900,124300,128900,130400,125700,127700,126900,125000,121900,125000,127600,129600,127800,126200,151400,149100,155400,130600,131200,131100,134400,118900,117900,122700,150600,152700,150400,147400,147400,146400,145000,156100,158200,158200,163500,166200,164200,146900,146100,141900,140800,139000,148900,143500,147500,136800,131700,126500,129300,139900,156200,159600,160400,149300,149800,155600,154100,147000,151900,152900,157100,154200,155800,168800,164800,163300,149900,139700,139500,139000,153600,144800,144800,134100,142800,152000,153200
394894,"Murray, KY",476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113900,139800,142700,129900,114100,110300,104500,105700,99600,102900,103100,102900,103900,114500,126600,128500,125100,120600,137100,136300,138500,118100,117600,118400,118500,121300,119800,119900,113300,113300,112000,111500,110000,118900,113700,114200,111800,111400,113000,118100,128600,133500,142600,141300,134100,115000,117300,117600,129300,128500,129300,126700,120800,123000,116700,128400,127000,131100,124700,129200,116600,114400,120100,131500,136500,125900,127400,122300,124600,119000,117900,118100,116800,118600,106400,104700,106600,116900,126900,125700,129500,135900,144700,140300,137700,131600,132100,132800,132500,131400,130000,127600,127700,130500,129700,128200,130500,141500,146000,139600,131400,139200,141700,
394973,"Peru, IN",477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85900,82700,76500,81700,87900,95300,86300,83700,86400,88400,78300,71800,71000,76800,79500,81200,82300,79200,82200,76100,81200,69300,82800,77800,87700,82600,79300,86600,87500,95800,88900,91600,92400,90500,94700,92400,88900,97600,94500,
394506,"Coshocton, OH",478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78500,82100,79200,71800,78200,83800,86300,75700,77300,78600,81700,80800,85300,68900,68900,78600,91500,91800,85200,85400,87400,83200,92400,88900,86500,68500,68500,68600,77300,80300,78700,85900,77600,81300,83000,86100,85600,77200,80200,75800,83900,77000,78300,78000,77900,80900,77200,100200,103800,100100,94700,94700,101400,96600,87700,87200,82300
394617,"Fremont, NE",479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117900,107400,116700,118500,116400,117800,117500,114200,116800,122200,126900,125200,122700,120900,120000,122000,127500,129300,129800,128900,137300,135000,131300,122000,126600,130700,136100,137000,136800,135300,133800,135700,134100,149600,154000,158900,146700,146700,144900,150700,148500,160900,164400,172300,167100,157000,145700,142500,143300,146700,144900,138500
