metro,date,region_id,city,state,size_rank,value_type,mean_value
New York-Newark-Jersey City,1986-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1986-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1986-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1986-09-01,394913,New York,NY,1,median_income,31825.38
New York-Newark-Jersey City,1986-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1986-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1986-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1986-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1986-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1986-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1986-12-01,394913,New York,NY,1,median_income,32424.83
New York-Newark-Jersey City,1987-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1987-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1987-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1987-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1987-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1987-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1987-03-01,394913,New York,NY,1,median_income,33117.27
New York-Newark-Jersey City,1987-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1987-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1987-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1987-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1987-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1987-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1987-06-01,394913,New York,NY,1,median_income,33776.37
New York-Newark-Jersey City,1987-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1987-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1987-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1987-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1987-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1987-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1987-09-01,394913,New York,NY,1,median_income,34316.56
New York-Newark-Jersey City,1987-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1987-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1987-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1987-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1987-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1987-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1987-12-01,394913,New York,NY,1,median_income,34758.98
New York-Newark-Jersey City,1988-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1988-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1988-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1988-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1988-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1988-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1988-03-01,394913,New York,NY,1,median_income,35542.84
New York-Newark-Jersey City,1988-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1988-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1988-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1988-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1988-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1988-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1988-06-01,394913,New York,NY,1,median_income,36136.27
New York-Newark-Jersey City,1988-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1988-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1988-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1988-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1988-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1988-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1988-09-01,394913,New York,NY,1,median_income,36674.4
New York-Newark-Jersey City,1988-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1988-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1988-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1988-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1988-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1988-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1988-12-01,394913,New York,NY,1,median_income,37123.56
New York-Newark-Jersey City,1989-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1989-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1989-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1989-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1989-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1989-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1989-03-01,394913,New York,NY,1,median_income,37818.46
New York-Newark-Jersey City,1989-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1989-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1989-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1989-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1989-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1989-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1989-06-01,394913,New York,NY,1,median_income,38547.66
New York-Newark-Jersey City,1989-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1989-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1989-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1989-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1989-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1989-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1989-09-01,394913,New York,NY,1,median_income,38893.13
New York-Newark-Jersey City,1989-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1989-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1989-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1989-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1989-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1989-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1989-12-01,394913,New York,NY,1,median_income,38823.75
New York-Newark-Jersey City,1990-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1990-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1990-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1990-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1990-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1990-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1990-03-01,394913,New York,NY,1,median_income,38933.73
New York-Newark-Jersey City,1990-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1990-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1990-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1990-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1990-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1990-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1990-06-01,394913,New York,NY,1,median_income,39009.43
New York-Newark-Jersey City,1990-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1990-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1990-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1990-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1990-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1990-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1990-09-01,394913,New York,NY,1,median_income,39504.59
New York-Newark-Jersey City,1990-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1990-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1990-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1990-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1990-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1990-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1990-12-01,394913,New York,NY,1,median_income,39990
New York-Newark-Jersey City,1991-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1991-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1991-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1991-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1991-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1991-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1991-03-01,394913,New York,NY,1,median_income,40080.54
New York-Newark-Jersey City,1991-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1991-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1991-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1991-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1991-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1991-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1991-06-01,394913,New York,NY,1,median_income,40169.04
New York-Newark-Jersey City,1991-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1991-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1991-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1991-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1991-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1991-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1991-09-01,394913,New York,NY,1,median_income,40088.74
New York-Newark-Jersey City,1991-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1991-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1991-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1991-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1991-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1991-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1991-12-01,394913,New York,NY,1,median_income,39947.96
New York-Newark-Jersey City,1992-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1992-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1992-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1992-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1992-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1992-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1992-03-01,394913,New York,NY,1,median_income,40040.73
New York-Newark-Jersey City,1992-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1992-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1992-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1992-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1992-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1992-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1992-06-01,394913,New York,NY,1,median_income,40177.77
New York-Newark-Jersey City,1992-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1992-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1992-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1992-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1992-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1992-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1992-09-01,394913,New York,NY,1,median_income,40574.41
New York-Newark-Jersey City,1992-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1992-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1992-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1992-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1992-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1992-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1992-12-01,394913,New York,NY,1,median_income,41026.22
New York-Newark-Jersey City,1993-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1993-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1993-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1993-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1993-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1993-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1993-03-01,394913,New York,NY,1,median_income,41022.09
New York-Newark-Jersey City,1993-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1993-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1993-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1993-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1993-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1993-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1993-06-01,394913,New York,NY,1,median_income,41085.43
New York-Newark-Jersey City,1993-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1993-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1993-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1993-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1993-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1993-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1993-09-01,394913,New York,NY,1,median_income,41041.06
New York-Newark-Jersey City,1993-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1993-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1993-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1993-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1993-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1993-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1993-12-01,394913,New York,NY,1,median_income,41537.77
New York-Newark-Jersey City,1994-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1994-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1994-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1994-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1994-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1994-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1994-03-01,394913,New York,NY,1,median_income,41571.28
New York-Newark-Jersey City,1994-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1994-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1994-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1994-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1994-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1994-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1994-06-01,394913,New York,NY,1,median_income,41826.42
New York-Newark-Jersey City,1994-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1994-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1994-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1994-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1994-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1994-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1994-09-01,394913,New York,NY,1,median_income,41862.69
New York-Newark-Jersey City,1994-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1994-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1994-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1994-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1994-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1994-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1994-12-01,394913,New York,NY,1,median_income,42251.11
New York-Newark-Jersey City,1995-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1995-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1995-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1995-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1995-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1995-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1995-03-01,394913,New York,NY,1,median_income,42508.51
New York-Newark-Jersey City,1995-06-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1995-06-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1995-06-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1995-06-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1995-06-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1995-06-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1995-06-01,394913,New York,NY,1,median_income,42793.81
New York-Newark-Jersey City,1995-09-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1995-09-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1995-09-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1995-09-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1995-09-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1995-09-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1995-09-01,394913,New York,NY,1,median_income,43010.13
New York-Newark-Jersey City,1995-12-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1995-12-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1995-12-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1995-12-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1995-12-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1995-12-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1995-12-01,394913,New York,NY,1,median_income,43190.94
New York-Newark-Jersey City,1996-03-01,394913,New York,NY,1,mean_zhvi,NA
New York-Newark-Jersey City,1996-03-01,394913,New York,NY,1,mean_sale_price,NA
New York-Newark-Jersey City,1996-03-01,394913,New York,NY,1,mean_zri,NA
New York-Newark-Jersey City,1996-03-01,394913,New York,NY,1,mean_rental_price,NA
New York-Newark-Jersey City,1996-03-01,394913,New York,NY,1,mean_sale_list_price_sqft,NA
New York-Newark-Jersey City,1996-03-01,394913,New York,NY,1,mean_rent_list_price_sqft,NA
New York-Newark-Jersey City,1996-03-01,394913,New York,NY,1,median_income,43572.68
San Francisco-Oakland-Hayward,1979-03-01,395057,San Francisco,CA,11,mean_zhvi,NA
San Francisco-Oakland-Hayward,1979-03-01,395057,San Francisco,CA,11,mean_sale_price,NA
San Francisco-Oakland-Hayward,1979-03-01,395057,San Francisco,CA,11,mean_zri,NA
San Francisco-Oakland-Hayward,1979-03-01,395057,San Francisco,CA,11,mean_rental_price,NA
San Francisco-Oakland-Hayward,1979-03-01,395057,San Francisco,CA,11,mean_sale_list_price_sqft,NA
San Francisco-Oakland-Hayward,1979-03-01,395057,San Francisco,CA,11,mean_rent_list_price_sqft,NA
San Francisco-Oakland-Hayward,1979-03-01,395057,San Francisco,CA,11,median_income,19341.49
San Francisco-Oakland-Hayward,1979-06-01,395057,San Francisco,CA,11,mean_zhvi,NA
San Francisco-Oakland-Hayward,1979-06-01,395057,San Francisco,CA,11,mean_sale_price,NA
San Francisco-Oakland-Hayward,1979-06-01,395057,San Francisco,CA,11,mean_zri,NA
San Francisco-Oakland-Hayward,1979-06-01,395057,San Francisco,CA,11,mean_rental_price,NA
San Francisco-Oakland-Hayward,1979-06-01,395057,San Francisco,CA,11,mean_sale_list_price_sqft,NA
San Francisco-Oakland-Hayward,1979-06-01,395057,San Francisco,CA,11,mean_rent_list_price_sqft,NA
San Francisco-Oakland-Hayward,1979-06-01,395057,San Francisco,CA,11,median_income,19762.02
San Francisco-Oakland-Hayward,1979-09-01,395057,San Francisco,CA,11,mean_zhvi,NA
San Francisco-Oakland-Hayward,1979-09-01,395057,San Francisco,CA,11,mean_sale_price,NA
San Francisco-Oakland-Hayward,1979-09-01,395057,San Francisco,CA,11,mean_zri,NA
San Francisco-Oakland-Hayward,1979-09-01,395057,San Francisco,CA,11,mean_rental_price,NA
San Francisco-Oakland-Hayward,1979-09-01,395057,San Francisco,CA,11,mean_sale_list_price_sqft,NA
San Francisco-Oakland-Hayward,1979-09-01,395057,San Francisco,CA,11,mean_rent_list_price_sqft,NA
San Francisco-Oakland-Hayward,1979-09-01,395057,San Francisco,CA,11,median_income,20232.43
San Francisco-Oakland-Hayward,1979-12-01,395057,San Francisco,CA,11,mean_zhvi,NA
San Francisco-Oakland-Hayward,1979-12-01,395057,San Francisco,CA,11,mean_sale_price,NA
San Francisco-Oakland-Hayward,1979-12-01,395057,San Francisco,CA,11,mean_zri,NA
San Francisco-Oakland-Hayward,1979-12-01,395057,San Francisco,CA,11,mean_rental_price,NA
San Francisco-Oakland-Hayward,1979-12-01,395057,San Francisco,CA,11,mean_sale_list_price_sqft,NA
San Francisco-Oakland-Hayward,1979-12-01,395057,San Francisco,CA,11,mean_rent_list_price_sqft,NA
San Francisco-Oakland-Hayward,1979-12-01,395057,San Francisco,CA,11,median_income,20659.18
San Francisco-Oakland-Hayward,1980-03-01,395057,San Francisco,CA,11,mean_zhvi,NA
San Francisco-Oakland-Hayward,1980-03-01,395057,San Francisco,CA,11,mean_sale_price,NA
San Francisco-Oakland-Hayward,1980-03-01,395057,San Francisco,CA,11,mean_zri,NA
San Francisco-Oakland-Hayward,1980-03-01,395057,San Francisco,CA,11,mean_rental_price,NA
San Francisco-Oakland-Hayward,1980-03-01,395057,San Francisco,CA,11,mean_sale_list_price_sqft,NA
San Francisco-Oakland-Hayward,1980-03-01,395057,San Francisco,CA,11,mean_rent_list_price_sqft,NA
San Francisco-Oakland-Hayward,1980-03-01,395057,San Francisco,CA,11,median_income,21190.51
San Francisco-Oakland-Hayward,1980-06-01,395057,San Francisco,CA,11,mean_zhvi,NA
San Francisco-Oakland-Hayward,1980-06-01,395057,San Francisco,CA,11,mean_sale_price,NA
San Francisco-Oakland-Hayward,1980-06-01,395057,San Francisco,CA,11,mean_zri,NA
San Francisco-Oakland-Hayward,1980-06-01,395057,San Francisco,CA,11,mean_rental_price,NA
San Francisco-Oakland-Hayward,1980-06-01,395057,San Francisco,CA,11,mean_sale_list_price_sqft,NA
San Francisco-Oakland-Hayward,1980-06-01,395057,San Francisco,CA,11,mean_rent_list_price_sqft,NA
San Francisco-Oakland-Hayward,1980-06-01,395057,San Francisco,CA,11,median_income,21677.4
San Francisco-Oakland-Hayward,1980-09-01,395057,San Francisco,CA,11,mean_zhvi,NA
San Francisco-Oakland-Hayward,1980-09-01,395057,San Francisco,CA,11,mean_sale_price,NA
San Francisco-Oakland-Hayward,1980-09-01,395057,San Francisco,CA,11,mean_zri,NA
San Francisco-Oakland-Hayward,1980-09-01,395057,San Francisco,CA,11,mean_rental_price,NA
San Francisco-Oakland-Hayward,1980-09-01,395057,San Francisco,CA,11,mean_sale_list_price_sqft,NA
