metro,date,value_type,mean_value
Seattle-Tacoma-Bellevue,2004-05-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2004-05-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2004-06-01,mean_zhvi,279202.77777777775
Seattle-Tacoma-Bellevue,2004-06-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2004-06-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2004-06-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2004-07-01,mean_zhvi,282142.3611111111
Seattle-Tacoma-Bellevue,2004-07-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2004-07-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2004-07-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2004-08-01,mean_zhvi,285205.55555555556
Seattle-Tacoma-Bellevue,2004-08-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2004-08-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2004-08-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2004-09-01,mean_zhvi,288425.69444444444
Seattle-Tacoma-Bellevue,2004-09-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2004-09-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2004-09-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2004-10-01,mean_zhvi,291836.1111111111
Seattle-Tacoma-Bellevue,2004-10-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2004-10-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2004-10-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2004-11-01,mean_zhvi,295399.30555555556
Seattle-Tacoma-Bellevue,2004-11-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2004-11-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2004-11-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2004-12-01,mean_zhvi,299161.1111111111
Seattle-Tacoma-Bellevue,2004-12-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2004-12-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2004-12-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-01-01,mean_zhvi,302956.25
Seattle-Tacoma-Bellevue,2005-01-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-01-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-01-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-02-01,mean_zhvi,306721.52777777775
Seattle-Tacoma-Bellevue,2005-02-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-02-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-02-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-03-01,mean_zhvi,310708.3333333333
Seattle-Tacoma-Bellevue,2005-03-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-03-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-03-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-04-01,mean_zhvi,315122.9166666667
Seattle-Tacoma-Bellevue,2005-04-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-04-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-04-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-05-01,mean_zhvi,319855.55555555556
Seattle-Tacoma-Bellevue,2005-05-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-05-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-05-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-06-01,mean_zhvi,324936.1111111111
Seattle-Tacoma-Bellevue,2005-06-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-06-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-06-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-07-01,mean_zhvi,330288.8888888889
Seattle-Tacoma-Bellevue,2005-07-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-07-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-07-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-08-01,mean_zhvi,335634.72222222225
Seattle-Tacoma-Bellevue,2005-08-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-08-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-08-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-09-01,mean_zhvi,340849.30555555556
Seattle-Tacoma-Bellevue,2005-09-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-09-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-09-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-10-01,mean_zhvi,345820.1388888889
Seattle-Tacoma-Bellevue,2005-10-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-10-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-10-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-11-01,mean_zhvi,350523.6111111111
Seattle-Tacoma-Bellevue,2005-11-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-11-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-11-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2005-12-01,mean_zhvi,355056.94444444444
Seattle-Tacoma-Bellevue,2005-12-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2005-12-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2005-12-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-01-01,mean_zhvi,359400.69444444444
Seattle-Tacoma-Bellevue,2006-01-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-01-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-01-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-02-01,mean_zhvi,363488.19444444444
Seattle-Tacoma-Bellevue,2006-02-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-02-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-02-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-03-01,mean_zhvi,367707.6388888889
Seattle-Tacoma-Bellevue,2006-03-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-03-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-03-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-04-01,mean_zhvi,372156.25
Seattle-Tacoma-Bellevue,2006-04-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-04-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-04-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-05-01,mean_zhvi,376578.47222222225
Seattle-Tacoma-Bellevue,2006-05-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-05-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-05-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-06-01,mean_zhvi,380875.69444444444
Seattle-Tacoma-Bellevue,2006-06-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-06-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-06-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-07-01,mean_zhvi,385061.1111111111
Seattle-Tacoma-Bellevue,2006-07-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-07-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-07-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-08-01,mean_zhvi,388862.5
Seattle-Tacoma-Bellevue,2006-08-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-08-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-08-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-09-01,mean_zhvi,392239.5833333333
Seattle-Tacoma-Bellevue,2006-09-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-09-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-09-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-10-01,mean_zhvi,395011.80555555556
Seattle-Tacoma-Bellevue,2006-10-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-10-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-10-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-11-01,mean_zhvi,397099.30555555556
Seattle-Tacoma-Bellevue,2006-11-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-11-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-11-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2006-12-01,mean_zhvi,398925
Seattle-Tacoma-Bellevue,2006-12-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2006-12-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2006-12-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-01-01,mean_zhvi,400765.97222222225
Seattle-Tacoma-Bellevue,2007-01-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-01-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-01-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-02-01,mean_zhvi,402265.97222222225
Seattle-Tacoma-Bellevue,2007-02-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-02-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-02-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-03-01,mean_zhvi,403793.05555555556
Seattle-Tacoma-Bellevue,2007-03-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-03-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-03-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-04-01,mean_zhvi,405520.8333333333
Seattle-Tacoma-Bellevue,2007-04-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-04-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-04-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-05-01,mean_zhvi,406863.8888888889
Seattle-Tacoma-Bellevue,2007-05-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-05-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-05-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-06-01,mean_zhvi,407465.97222222225
Seattle-Tacoma-Bellevue,2007-06-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-06-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-06-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-07-01,mean_zhvi,407509.72222222225
Seattle-Tacoma-Bellevue,2007-07-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-07-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-07-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-08-01,mean_zhvi,406897.22222222225
Seattle-Tacoma-Bellevue,2007-08-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-08-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-08-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-09-01,mean_zhvi,405678.47222222225
Seattle-Tacoma-Bellevue,2007-09-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-09-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-09-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-10-01,mean_zhvi,403787.5
Seattle-Tacoma-Bellevue,2007-10-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-10-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-10-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-11-01,mean_zhvi,401461.80555555556
Seattle-Tacoma-Bellevue,2007-11-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-11-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-11-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2007-12-01,mean_zhvi,399180.55555555556
Seattle-Tacoma-Bellevue,2007-12-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2007-12-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2007-12-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-01-01,mean_zhvi,397057.6388888889
Seattle-Tacoma-Bellevue,2008-01-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2008-01-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-01-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-02-01,mean_zhvi,394459.72222222225
Seattle-Tacoma-Bellevue,2008-02-01,mean_sale_price,NaN
Seattle-Tacoma-Bellevue,2008-02-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-02-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-03-01,mean_zhvi,391768.05555555556
Seattle-Tacoma-Bellevue,2008-03-01,mean_sale_price,354702.0408163265
Seattle-Tacoma-Bellevue,2008-03-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-03-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-04-01,mean_zhvi,389205.55555555556
Seattle-Tacoma-Bellevue,2008-04-01,mean_sale_price,348310.20408163266
Seattle-Tacoma-Bellevue,2008-04-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-04-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-05-01,mean_zhvi,386320.1388888889
Seattle-Tacoma-Bellevue,2008-05-01,mean_sale_price,338214.28571428574
Seattle-Tacoma-Bellevue,2008-05-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-05-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-06-01,mean_zhvi,382679.1666666667
Seattle-Tacoma-Bellevue,2008-06-01,mean_sale_price,333289.79591836734
Seattle-Tacoma-Bellevue,2008-06-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-06-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-07-01,mean_zhvi,378606.25
Seattle-Tacoma-Bellevue,2008-07-01,mean_sale_price,331855.10204081633
Seattle-Tacoma-Bellevue,2008-07-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-07-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-08-01,mean_zhvi,374297.22222222225
Seattle-Tacoma-Bellevue,2008-08-01,mean_sale_price,333591.8367346939
Seattle-Tacoma-Bellevue,2008-08-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-08-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-09-01,mean_zhvi,370321.52777777775
Seattle-Tacoma-Bellevue,2008-09-01,mean_sale_price,330359.1836734694
Seattle-Tacoma-Bellevue,2008-09-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-09-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-10-01,mean_zhvi,366656.94444444444
Seattle-Tacoma-Bellevue,2008-10-01,mean_sale_price,327248.97959183675
Seattle-Tacoma-Bellevue,2008-10-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-10-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-11-01,mean_zhvi,363207.6388888889
Seattle-Tacoma-Bellevue,2008-11-01,mean_sale_price,321440.8163265306
Seattle-Tacoma-Bellevue,2008-11-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-11-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2008-12-01,mean_zhvi,360218.05555555556
Seattle-Tacoma-Bellevue,2008-12-01,mean_sale_price,321867.3469387755
Seattle-Tacoma-Bellevue,2008-12-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2008-12-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-01-01,mean_zhvi,357453.47222222225
Seattle-Tacoma-Bellevue,2009-01-01,mean_sale_price,324859.1836734694
Seattle-Tacoma-Bellevue,2009-01-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-01-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-02-01,mean_zhvi,353617.3611111111
Seattle-Tacoma-Bellevue,2009-02-01,mean_sale_price,327037.2549019608
Seattle-Tacoma-Bellevue,2009-02-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-02-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-03-01,mean_zhvi,348887.5
Seattle-Tacoma-Bellevue,2009-03-01,mean_sale_price,320145.09803921566
Seattle-Tacoma-Bellevue,2009-03-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-03-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-04-01,mean_zhvi,344077.77777777775
Seattle-Tacoma-Bellevue,2009-04-01,mean_sale_price,316435.18518518517
Seattle-Tacoma-Bellevue,2009-04-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-04-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-05-01,mean_zhvi,339176.3888888889
Seattle-Tacoma-Bellevue,2009-05-01,mean_sale_price,312793.1034482759
Seattle-Tacoma-Bellevue,2009-05-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-05-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-06-01,mean_zhvi,334389.5833333333
Seattle-Tacoma-Bellevue,2009-06-01,mean_sale_price,311558.6206896552
Seattle-Tacoma-Bellevue,2009-06-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-06-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-07-01,mean_zhvi,330870.1388888889
Seattle-Tacoma-Bellevue,2009-07-01,mean_sale_price,314377.04918032786
Seattle-Tacoma-Bellevue,2009-07-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-07-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-08-01,mean_zhvi,328614.5833333333
Seattle-Tacoma-Bellevue,2009-08-01,mean_sale_price,317344.262295082
Seattle-Tacoma-Bellevue,2009-08-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-08-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-09-01,mean_zhvi,327253.47222222225
Seattle-Tacoma-Bellevue,2009-09-01,mean_sale_price,317703.22580645164
Seattle-Tacoma-Bellevue,2009-09-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-09-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-10-01,mean_zhvi,326358.3333333333
Seattle-Tacoma-Bellevue,2009-10-01,mean_sale_price,319969.3548387097
Seattle-Tacoma-Bellevue,2009-10-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-10-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-11-01,mean_zhvi,326013.19444444444
Seattle-Tacoma-Bellevue,2009-11-01,mean_sale_price,322937.0967741936
Seattle-Tacoma-Bellevue,2009-11-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-11-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2009-12-01,mean_zhvi,326049.30555555556
Seattle-Tacoma-Bellevue,2009-12-01,mean_sale_price,325846.77419354836
Seattle-Tacoma-Bellevue,2009-12-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2009-12-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-01-01,mean_zhvi,325899.30555555556
Seattle-Tacoma-Bellevue,2010-01-01,mean_sale_price,326449.20634920633
Seattle-Tacoma-Bellevue,2010-01-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2010-01-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-02-01,mean_zhvi,326007.6388888889
Seattle-Tacoma-Bellevue,2010-02-01,mean_sale_price,326596.8253968254
Seattle-Tacoma-Bellevue,2010-02-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2010-02-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-03-01,mean_zhvi,324379.1666666667
Seattle-Tacoma-Bellevue,2010-03-01,mean_sale_price,321861.90476190473
Seattle-Tacoma-Bellevue,2010-03-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2010-03-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-04-01,mean_zhvi,321488.8888888889
Seattle-Tacoma-Bellevue,2010-04-01,mean_sale_price,318634.375
Seattle-Tacoma-Bellevue,2010-04-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2010-04-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-05-01,mean_zhvi,318959.02777777775
Seattle-Tacoma-Bellevue,2010-05-01,mean_sale_price,310871.2121212121
Seattle-Tacoma-Bellevue,2010-05-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2010-05-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-06-01,mean_zhvi,317095.1388888889
Seattle-Tacoma-Bellevue,2010-06-01,mean_sale_price,307936.36363636365
Seattle-Tacoma-Bellevue,2010-06-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2010-06-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-07-01,mean_zhvi,314055.55555555556
Seattle-Tacoma-Bellevue,2010-07-01,mean_sale_price,313789.552238806
Seattle-Tacoma-Bellevue,2010-07-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2010-07-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-08-01,mean_zhvi,311418.75
Seattle-Tacoma-Bellevue,2010-08-01,mean_sale_price,318583.58208955225
Seattle-Tacoma-Bellevue,2010-08-01,mean_zri,NaN
Seattle-Tacoma-Bellevue,2010-08-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-09-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2010-09-01,mean_sale_price,320875
Seattle-Tacoma-Bellevue,2010-09-01,mean_zri,1384.4645714285714
Seattle-Tacoma-Bellevue,2010-09-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-10-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2010-10-01,mean_sale_price,315008.82352941175
Seattle-Tacoma-Bellevue,2010-10-01,mean_zri,1401.7941843971632
Seattle-Tacoma-Bellevue,2010-10-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-11-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2010-11-01,mean_sale_price,311558.82352941175
Seattle-Tacoma-Bellevue,2010-11-01,mean_zri,1413.1833571428572
Seattle-Tacoma-Bellevue,2010-11-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2010-12-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2010-12-01,mean_sale_price,313704.4117647059
Seattle-Tacoma-Bellevue,2010-12-01,mean_zri,1418.4615
Seattle-Tacoma-Bellevue,2010-12-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2011-01-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-01-01,mean_sale_price,307508.6956521739
Seattle-Tacoma-Bellevue,2011-01-01,mean_zri,1404.8792086330934
Seattle-Tacoma-Bellevue,2011-01-01,mean_rental_price,NaN
Seattle-Tacoma-Bellevue,2011-02-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-02-01,mean_sale_price,304542.02898550726
Seattle-Tacoma-Bellevue,2011-02-01,mean_zri,1388.425107913669
Seattle-Tacoma-Bellevue,2011-02-01,mean_rental_price,1800
Seattle-Tacoma-Bellevue,2011-03-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-03-01,mean_sale_price,296544.28571428574
Seattle-Tacoma-Bellevue,2011-03-01,mean_zri,1371.1992086330936
Seattle-Tacoma-Bellevue,2011-03-01,mean_rental_price,1897.5
Seattle-Tacoma-Bellevue,2011-04-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-04-01,mean_sale_price,291230
Seattle-Tacoma-Bellevue,2011-04-01,mean_zri,1356.991798561151
Seattle-Tacoma-Bellevue,2011-04-01,mean_rental_price,1895
Seattle-Tacoma-Bellevue,2011-05-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-05-01,mean_sale_price,278883.3333333333
Seattle-Tacoma-Bellevue,2011-05-01,mean_zri,1349.591304347826
Seattle-Tacoma-Bellevue,2011-05-01,mean_rental_price,2097.5
Seattle-Tacoma-Bellevue,2011-06-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-06-01,mean_sale_price,271610.9589041096
Seattle-Tacoma-Bellevue,2011-06-01,mean_zri,1347.192391304348
Seattle-Tacoma-Bellevue,2011-06-01,mean_rental_price,1787.5
Seattle-Tacoma-Bellevue,2011-07-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-07-01,mean_sale_price,272423.2876712329
Seattle-Tacoma-Bellevue,2011-07-01,mean_zri,1347.581726618705
Seattle-Tacoma-Bellevue,2011-07-01,mean_rental_price,1573.75
Seattle-Tacoma-Bellevue,2011-08-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-08-01,mean_sale_price,275610.9589041096
Seattle-Tacoma-Bellevue,2011-08-01,mean_zri,1350.313237410072
Seattle-Tacoma-Bellevue,2011-08-01,mean_rental_price,1547
Seattle-Tacoma-Bellevue,2011-09-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-09-01,mean_sale_price,280673.9726027397
Seattle-Tacoma-Bellevue,2011-09-01,mean_zri,1354.6428985507246
Seattle-Tacoma-Bellevue,2011-09-01,mean_rental_price,1556.5
Seattle-Tacoma-Bellevue,2011-10-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-10-01,mean_sale_price,275827.397260274
Seattle-Tacoma-Bellevue,2011-10-01,mean_zri,1356.8888489208632
Seattle-Tacoma-Bellevue,2011-10-01,mean_rental_price,1553
Seattle-Tacoma-Bellevue,2011-11-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-11-01,mean_sale_price,277500
Seattle-Tacoma-Bellevue,2011-11-01,mean_zri,1358.8839568345325
Seattle-Tacoma-Bellevue,2011-11-01,mean_rental_price,1484.4
Seattle-Tacoma-Bellevue,2011-12-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2011-12-01,mean_sale_price,274137.3333333333
Seattle-Tacoma-Bellevue,2011-12-01,mean_zri,1357.49654676259
Seattle-Tacoma-Bellevue,2011-12-01,mean_rental_price,1460.9
Seattle-Tacoma-Bellevue,2012-01-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2012-01-01,mean_sale_price,276066.2337662338
Seattle-Tacoma-Bellevue,2012-01-01,mean_zri,1352.3959420289855
Seattle-Tacoma-Bellevue,2012-01-01,mean_rental_price,1620.8333333333333
Seattle-Tacoma-Bellevue,2012-02-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2012-02-01,mean_sale_price,275811.53846153844
Seattle-Tacoma-Bellevue,2012-02-01,mean_zri,1351.1817142857142
Seattle-Tacoma-Bellevue,2012-02-01,mean_rental_price,1583.75
Seattle-Tacoma-Bellevue,2012-03-01,mean_zhvi,NA
Seattle-Tacoma-Bellevue,2012-03-01,mean_sale_price,275106.41025641025
Seattle-Tacoma-Bellevue,2012-03-01,mean_zri,1348.1827338129497
Seattle-Tacoma-Bellevue,2012-03-01,mean_rental_price,1606.25
Seattle-Tacoma-Bellevue,2012-04-01,mean_zhvi,NA
